model,layer,head,prev_token_score,prev_token_pct,prev_token_top10,induction_score,induction_pct,induction_top10,duplicate_score,duplicate_pct,duplicate_top10,successor_score,successor_pct,successor_top10,copy_suppression_score,copy_suppression_pct,copy_suppression_top10,n_roles,roles
residual,21,9,0.07336399704217911,0.07232267409563065,0,0.5664060115814209,0.9735743999481201,0,0.02137799933552742,0.6509040594100952,0,0.05374699831008911,0.9179415702819824,0,0.002093000104650855,0.5660640001296997,0,0,
residual,21,10,0.18505899608135223,0.7997218370437622,0,0.2761229872703552,0.9457579851150513,0,0.060454998165369034,0.9680111408233643,0,-0.00482900021597743,0.2670375406742096,0,0.05530500039458275,0.976356029510498,0,0,
residual,21,11,0.09057600051164627,0.2545201778411865,0,0.08758500218391418,0.8859527111053467,0,0.03543100133538246,0.8803894519805908,0,-0.005131999962031841,0.26147428154945374,0,0.008403999730944633,0.732962429523468,0,0,
residual,21,12,0.1089479997754097,0.378303200006485,0,0.016037000343203545,0.4005563259124756,0,0.018417000770568848,0.5744088888168335,0,-0.014101999811828136,0.18358831107616425,0,-0.03731299936771393,0.054242003709077835,0,0,
residual,21,13,0.09509299695491791,0.2920723259449005,0,0.04299899935722351,0.7635604739189148,0,0.029694000259041786,0.8080667853355408,0,0.1109670028090477,0.9666203260421753,0,-0.013434000313282013,0.15716272592544556,0,0,
residual,21,14,0.07238800078630447,0.05285118147730827,0,0.5727540254592896,0.9749652147293091,0,0.016631999984383583,0.5243393778800964,0,0.05863500013947487,0.92767733335495,0,0.00612299982458353,0.7023643851280212,0,0,
residual,21,15,0.13513199985027313,0.5299026370048523,0,0.015441999770700932,0.39082059264183044,0,0.011207999661564827,0.3490959703922272,0,0.08687199652194977,0.9541029334068298,0,-0.004110000096261501,0.31293463706970215,0,0,
residual,21,16,0.08294700086116791,0.2002781629562378,0,0.035583000630140305,0.7162725925445557,0,0.043060000985860825,0.9221140742301941,0,0.01894400082528591,0.753824770450592,0,0.011648000217974186,0.7927677035331726,0,0,
residual,21,17,0.08410599827766418,0.20862308144569397,0,0.028046000748872757,0.659248948097229,0,0.02902200073003769,0.7844228148460388,0,-0.041453998535871506,0.0778859555721283,0,0.013891000300645828,0.8205841183662415,0,0,
residual,21,18,0.08087199926376343,0.17663420736789703,0,0.02557400055229664,0.6050069332122803,0,0.017609000205993652,0.5465924739837646,0,0.017326999455690384,0.734353244304657,0,-0.08357799798250198,0.02781641110777855,0,0,
residual,21,19,0.17199699580669403,0.753824770450592,0,0.1124270036816597,0.9207231998443604,0,0.014557000249624252,0.45340749621391296,0,0.3784030079841614,0.9958275556564331,1,-0.01093200035393238,0.1891516000032425,0,1,successor
residual,22,0,0.13171400129795074,0.510431170463562,0,0.0381769984960556,0.7301807999610901,0,0.03369100019335747,0.8567454814910889,0,0.04277599975466728,0.8859527111053467,0,0.020245999097824097,0.8748261332511902,0,0,
residual,22,1,0.09411600232124329,0.28650903701782227,0,0.42211899161338806,0.9638386368751526,0,0.03771999850869179,0.8942976593971252,0,-0.01295199990272522,0.19193324446678162,0,-0.014329999685287476,0.14742697775363922,0,0,
residual,22,2,0.16516099870204926,0.7134909629821777,0,0.01687600091099739,0.4228094518184662,0,0.033539000898599625,0.8539638519287109,0,0.012136000208556652,0.6634213924407959,0,0.015954000875353813,0.8456189036369324,0,0,
residual,22,3,0.20361299812793732,0.8636995553970337,0,0.02404800057411194,0.58553546667099,0,0.030517999082803726,0.8205841183662415,0,0.03670300170779228,0.8595271110534668,0,0.03392999991774559,0.9374130964279175,0,0,
residual,22,4,0.1436769962310791,0.5799722075462341,0,0.05145300179719925,0.8011126518249512,0,0.05258199945092201,0.9513213038444519,0,-0.03716899827122688,0.0890125185251236,0,-0.006271000020205975,0.2670375406742096,0,0,
residual,22,5,0.11383099853992462,0.40472880005836487,0,0.05087300017476082,0.7997218370437622,0,0.041717998683452606,0.9151599407196045,0,-0.035043999552726746,0.09457580000162125,0,-0.04303300008177757,0.048678722232580185,0,0,
residual,22,6,0.15051299333572388,0.6216968297958374,0,0.24804699420928955,0.9429763555526733,0,0.0408019982278347,0.9109874963760376,0,-0.011641000397503376,0.20166897773742676,0,-0.0027050001081079245,0.35744088888168335,0,0,
residual,22,7,0.07775899767875671,0.140472874045372,0,0.4943850040435791,0.9680111408233643,0,0.03613299876451492,0.8845618963241577,0,0.10530699789524078,0.9638386368751526,0,-0.004606999922543764,0.3031988739967346,0,0,
residual,22,8,0.12707500159740448,0.488178014755249,0,0.0729369968175888,0.8692628741264343,0,0.01950100064277649,0.607788622379303,0,0.01718199998140335,0.7273991703987122,0,-0.010544000193476677,0.1961057037115097,0,0,
residual,22,9,0.0790409967303276,0.1627260148525238,0,0.044707998633384705,0.7746870517730713,0,0.02298000082373619,0.682892918586731,0,-0.010072999633848667,0.21279555559158325,0,0.006023999769240618,0.6981919407844543,0,0,
residual,22,10,0.07635500282049179,0.12795549631118774,0,0.34838899970054626,0.9554937481880188,0,0.016617000102996826,0.5229485630989075,0,0.0842370018362999,0.9513213038444519,0,-0.007987000048160553,0.2294853925704956,0,0,
residual,22,11,0.17089800536632538,0.7496522665023804,0,0.07128900289535522,0.8623087406158447,0,0.04669199883937836,0.9374130964279175,0,0.021215999498963356,0.7719054222106934,0,-0.0035540000535547733,0.32406118512153625,0,0,
residual,22,12,0.17077599465847015,0.7482614517211914,0,0.12512199580669403,0.926286518573761,0,0.05145300179719925,0.9485396146774292,0,0.010858000256121159,0.6467315554618835,0,-0.019029000774025917,0.12100139260292053,0,0,
residual,22,13,0.22692899405956268,0.9137691259384155,0,0.05795300006866455,0.831710696220398,0,0.027892999351024628,0.7649513483047485,0,0.016922999173402786,0.7232267260551453,0,-0.016352999955415726,0.13908205926418304,0,0,
residual,22,14,0.08276399970054626,0.19471488893032074,0,0.005119000095874071,0.16411682963371277,0,0.00849900022149086,0.2767733037471771,0,-0.002389000030234456,0.3143254518508911,0,-0.002116000046953559,0.3852573037147522,0,0,
residual,22,15,0.09222400188446045,0.2698192000389099,0,0.2734380066394806,0.9443671703338623,0,0.029906999319791794,0.8122392296791077,0,0.0270370002835989,0.8108484148979187,0,-0.003286000108346343,0.3324061334133148,0,0,
residual,22,16,0.23168900609016418,0.924895703792572,0,0.01413699984550476,0.36161336302757263,0,0.011680999770760536,0.3630041778087616,0,0.018362000584602356,0.7482614517211914,0,-0.13179300725460052,0.015299026854336262,0,0,
residual,22,17,0.1623540073633194,0.6968011260032654,0,0.038757000118494034,0.7371349334716797,0,0.01577799953520298,0.4895688593387604,0,-0.0401649996638298,0.07927677035331726,0,-0.006690999958664179,0.2600834369659424,0,0,
residual,22,18,0.09143099933862686,0.26147428154945374,0,0.17858900129795074,0.9374130964279175,0,0.029830999672412872,0.8094576001167297,0,0.08147899806499481,0.9457579851150513,0,-0.006378000136464834,0.26564672589302063,0,0,
residual,22,19,0.09081999957561493,0.2559109926223755,0,0.041687000542879105,0.753824770450592,0,0.017044000327587128,0.5354658961296082,0,0.045024000108242035,0.8915159702301025,0,0.0011449999874457717,0.5257301926612854,0,0,
residual,23,0,0.13561999797821045,0.5340750813484192,0,0.3642579913139343,0.9582753777503967,0,0.04589800164103508,0.9304589629173279,0,-0.021153999492526054,0.13490960001945496,0,0.005253999959677458,0.6745479702949524,0,0,
residual,23,1,0.0941770002245903,0.28789985179901123,0,0.02436799928545952,0.5938804149627686,0,0.015961000695824623,0.4965229630470276,0,-0.01928200013935566,0.14325451850891113,0,-0.013005999848246574,0.16411682963371277,0,0,
residual,23,2,0.27197301387786865,0.9638386368751526,0,0.04159500077366829,0.7524339556694031,0,0.032715000212192535,0.8400556445121765,0,-0.01874700002372265,0.14603616297245026,0,0.07289200276136398,0.9847009778022766,0,0,
residual,23,3,0.17565900087356567,0.7677329778671265,0,0.02726699970662594,0.6411682963371277,0,0.02912900038063526,0.7899860739707947,0,-0.013705999590456486,0.1849791407585144,0,-0.19171899557113647,0.009735744446516037,0,0,
residual,23,4,0.11663799732923508,0.42002782225608826,0,0.03918499872088432,0.7413073778152466,0,0.02267500013113022,0.6759387850761414,0,-0.037553999572992325,0.08762169629335403,0,0.024846000596880913,0.8929068446159363,0,0,
residual,23,5,0.1965329945087433,0.8386648297309875,0,0.026047000661492348,0.6175243258476257,0,0.0368649996817112,0.8873435258865356,0,0.00788199994713068,0.6022253036499023,0,-0.02838600054383278,0.07927677035331726,0,0,
residual,23,6,0.08526600152254105,0.2183588296175003,0,0.026732999831438065,0.6328233480453491,0,0.017883000895380974,0.5563282370567322,0,0.04713800176978111,0.9012517333030701,0,0.006111999973654747,0.7009735703468323,0,0,
residual,23,7,0.08325199782848358,0.20445062220096588,0,0.13659699261188507,0.92767733335495,0,0.030594000592827797,0.8219749927520752,0,0.041012998670339584,0.8776077628135681,0,-0.015598000027239323,0.1446453481912613,0,0,
residual,23,8,0.07842999696731567,0.1515994369983673,0,0.059661999344825745,0.8386648297309875,0,0.021392999216914177,0.6550765037536621,0,-0.0028349999338388443,0.3073713481426239,0,-0.006417999975383282,0.26425591111183167,0,0,
residual,23,9,0.47900399565696716,0.9930459260940552,1,0.045990001410245895,0.7830320000648499,0,0.04299899935722351,0.9207231998443604,0,-0.0035890000872313976,0.2934631407260895,0,-0.0042779999785125256,0.3073713481426239,0,1,prev_token
residual,23,10,0.1102290004491806,0.3894297778606415,0,0.009643999859690666,0.2698192000389099,0,0.009070999920368195,0.2892906963825226,0,0.0005080000264570117,0.4075104296207428,0,0.010118000209331512,0.7677329778671265,0,0,
residual,23,11,0.0885619968175888,0.23504868149757385,0,0.04815699905157089,0.7927677035331726,0,0.021209999918937683,0.6453407406806946,0,0.07522600144147873,0.9388039112091064,0,0.0019580000080168247,0.561891496181488,0,0,
residual,23,12,0.09014900028705597,0.2517385184764862,0,0.03921499848365784,0.7426981925964355,0,0.018982000648975372,0.5910987257957458,0,0.00608500000089407,0.5730180740356445,0,0.006318000145256519,0.7065368294715881,0,0,
residual,23,13,0.07592800259590149,0.11961057037115097,0,0.0715939998626709,0.8636995553970337,0,0.016022000461816788,0.49791377782821655,0,0.021539000794291496,0.7746870517730713,0,-0.0022499999031424522,0.3741307258605957,0,0,
residual,23,14,0.2631840109825134,0.9527121186256409,0,0.014701999723911285,0.36856746673583984,0,0.019409000873565674,0.6050069332122803,0,-0.012155000120401382,0.19749651849269867,0,0.019884999841451645,0.8720445036888123,0,0,
residual,23,15,0.10186800360679626,0.3477051556110382,0,0.012337000109255314,0.32406118512153625,0,0.012412999756634235,0.38247567415237427,0,-0.00041099998634308577,0.3657858073711395,0,0.008762000128626823,0.7454798221588135,0,0,
residual,23,16,0.10693400353193283,0.36439499258995056,0,0.010506000369787216,0.2920723259449005,0,0.018660999834537506,0.58553546667099,0,-0.010850000195205212,0.20584145188331604,0,0.0008539999835193157,0.5132128000259399,0,0,
residual,23,17,0.1944579929113388,0.830319881439209,0,0.10150100290775299,0.9082058668136597,0,0.03439300134778023,0.8706536889076233,0,0.02942899987101555,0.8247566223144531,0,-0.016482999548316002,0.13490960001945496,0,0,
residual,23,18,0.07086200267076492,0.019471488893032074,0,0.10314899682998657,0.9109874963760376,0,0.03811600059270859,0.8984701037406921,0,-0.014913000166416168,0.1780250370502472,0,-0.024867000058293343,0.08623087406158447,0,0,
residual,23,19,0.0715939998626709,0.02781641110777855,0,0.004131000023335218,0.13908205926418304,0,0.002595999976620078,0.12656466662883759,0,-0.008604000322520733,0.22531293332576752,0,0.03279599919915199,0.9332405924797058,0,0,
residual,24,0,0.09137000143527985,0.2586926221847534,0,0.12323000282049179,0.924895703792572,0,0.03857399895787239,0.902642548084259,0,0.014635000377893448,0.6926286220550537,0,-0.004282000008970499,0.30598053336143494,0,0,
residual,24,1,0.07684300094842911,0.13630041480064392,0,0.20104999840259552,0.9415855407714844,0,0.01547200046479702,0.4784422814846039,0,0.008617999963462353,0.6119610667228699,0,-0.0021510000806301832,0.3810848295688629,0,0,
residual,24,2,0.08758500218391418,0.23087622225284576,0,0.28100600838661194,0.9485396146774292,0,0.02098100073635578,0.6383866667747498,0,0.03477900102734566,0.851182222366333,0,-0.0029219998978078365,0.3490959703922272,0,0,
residual,24,3,0.0916140004992485,0.2628650963306427,0,0.018660999834537506,0.46870654821395874,0,0.021683000028133392,0.660639762878418,0,0.00582600012421608,0.5674548149108887,0,0.0059079998172819614,0.6954103112220764,0,0,
residual,24,4,0.07519499957561493,0.10848400741815567,0,0.6386719942092896,0.9833101630210876,0,0.019912999123334885,0.6147426962852478,0,0.024511000141501427,0.7983310222625732,0,-0.00810100045055151,0.22670374810695648,0,0,
residual,24,5,0.11035200208425522,0.39082059264183044,0,0.02694699913263321,0.6369958519935608,0,0.027069000527262688,0.7510431408882141,0,-0.00661499984562397,0.2447844296693802,0,-0.025776999071240425,0.08484005928039551,0,0,
residual,24,6,0.10022000223398209,0.33101528882980347,0,0.06433100253343582,0.8470097184181213,0,0.03411899879574776,0.8664812445640564,0,0.00940600037574768,0.6230876445770264,0,0.0030360000673681498,0.6091794371604919,0,0,
residual,24,7,0.19677700102329254,0.8414464592933655,0,0.020508000627160072,0.5076495409011841,0,0.01355700008571148,0.4214186370372772,0,-0.010871999897062778,0.20445062220096588,0,-0.01520800031721592,0.14603616297245026,0,0,
residual,24,8,0.11975099891424179,0.4381084740161896,0,0.033295001834630966,0.6995827555656433,0,0.026169000193476677,0.7357441186904907,0,-0.006372999865561724,0.24756605923175812,0,0.011540999636054039,0.7899860739707947,0,0,
residual,24,9,0.07757599651813507,0.13908205926418304,0,0.046936001628637314,0.7885952591896057,0,0.02737399935722351,0.7579972147941589,0,0.04697699844837189,0.8998609185218811,0,0.009142999537289143,0.753824770450592,0,0,
residual,24,10,0.10009799897670746,0.32823365926742554,0,0.09991499781608582,0.905424177646637,0,0.0372919999063015,0.8901251554489136,0,0.08418499678373337,0.9499304294586182,0,-0.002119000069797039,0.38386648893356323,0,0,
residual,24,11,0.2648929953575134,0.9541029334068298,0,0.016189999878406525,0.4033379554748535,0,0.021057000383734703,0.6411682963371277,0,-0.017663000151515007,0.1557719111442566,0,-0.0013830000534653664,0.4075104296207428,0,0,
residual,24,12,0.09649699926376343,0.3004172444343567,0,0.03912400081753731,0.7399165630340576,0,0.04620400071144104,0.9346314072608948,0,0.01949400082230568,0.7607788443565369,0,-0.0030380000825971365,0.3449234962463379,0,0,
residual,24,13,0.12353499978780746,0.4659248888492584,0,0.023041000589728355,0.561891496181488,0,0.015961000695824623,0.49513211846351624,0,-0.002850000048056245,0.30598053336143494,0,0.008263000287115574,0.7301807999610901,0,0,
residual,24,14,0.09582500159740448,0.2962447702884674,0,0.008705000393092632,0.25034770369529724,0,0.012268000282347202,0.3810848295688629,0,-0.00030399998649954796,0.3699582815170288,0,-0.0029299999587237835,0.3477051556110382,0,0,
residual,24,15,0.07995600253343582,0.16968011856079102,0,0.04534899815917015,0.778859555721283,0,0.020766999572515488,0.635604977607727,0,0.003840999910607934,0.5132128000259399,0,0.0036520001012831926,0.6383866667747498,0,0,
residual,24,16,0.19641099870204926,0.8358832001686096,0,0.11047399789094925,0.9165507555007935,0,0.058014001697301865,0.9624478220939636,0,-0.0027840000111609697,0.31015297770500183,0,-0.007400000002235174,0.23922114074230194,0,0,
residual,24,17,0.198853000998497,0.851182222366333,0,0.04952999949455261,0.7955493927001953,0,0.02940399944782257,0.8011126518249512,0,-2.700000004551839e-05,0.3810848295688629,0,0.09046000242233276,0.9888734221458435,1,1,copy_suppression
residual,24,18,0.07531700283288956,0.11265646666288376,0,0.003512999974191189,0.12378302961587906,0,0.005993000231683254,0.21557718515396118,0,-0.013271000236272812,0.1891516000032425,0,0.012873999774456024,0.806675910949707,0,0,
residual,24,19,0.22021499276161194,0.904033362865448,0,0.03649900108575821,0.7204450368881226,0,0.028365999460220337,0.7705146074295044,0,0.01145699992775917,0.6536856889724731,0,-0.0037589999847114086,0.31988874077796936,0,0,
residual,25,0,0.10583499819040298,0.36161336302757263,0,0.030868999660015106,0.6856745481491089,0,0.02192699909210205,0.6620305776596069,0,-0.010215999558568,0.2114047259092331,0,0.003396000014618039,0.6272600889205933,0,0,
residual,25,1,0.08666999638080597,0.22531293332576752,0,0.16162100434303284,0.9332405924797058,0,0.023910999298095703,0.7023643851280212,0,0.024557000026106834,0.8011126518249512,0,-0.00929300021380186,0.2114047259092331,0,0,
residual,25,2,0.07873500138521194,0.15716272592544556,0,0.16381800174713135,0.9346314072608948,0,0.016692999750375748,0.5257301926612854,0,0.014039999805390835,0.682892918586731,0,-0.01820399984717369,0.1223922148346901,0,0,
residual,25,3,0.2178959995508194,0.8970792889595032,0,0.07122799754142761,0.8609179258346558,0,0.04586799815297127,0.9290681481361389,0,-0.005338000133633614,0.2545201778411865,0,0.029278000816702843,0.9165507555007935,0,0,
residual,25,4,0.10705599933862686,0.3657858073711395,0,0.03045699931681156,0.682892918586731,0,0.013404999859631062,0.41307371854782104,0,-0.007859000004827976,0.2336578518152237,0,0.03244699910283089,0.9304589629173279,0,0,
residual,25,5,0.08929400146007538,0.2406119555234909,0,0.04281599819660187,0.7607788443565369,0,0.027130000293254852,0.7524339556694031,0,-0.008417000062763691,0.2294853925704956,0,0.0018050000071525574,0.5563282370567322,0,0,
residual,25,6,0.09198000282049179,0.26842838525772095,0,0.5307620167732239,0.9694019556045532,0,0.008422999642789364,0.2739916443824768,0,0.053909000009298325,0.9193323850631714,0,-0.2458759993314743,0.005563282407820225,0,0,
residual,25,7,0.07824700325727463,0.14742697775363922,0,0.3916020095348358,0.9596661925315857,0,0.024886999279260635,0.7162725925445557,0,0.007575000170618296,0.5966620445251465,0,-0.010324000380933285,0.2002781629562378,0,0,
residual,25,8,0.08264199644327164,0.19054241478443146,0,0.0381769984960556,0.731571614742279,0,0.04754599928855896,0.9415855407714844,0,0.028588000684976578,0.8178024888038635,0,-0.005597999785095453,0.28233659267425537,0,0,
residual,25,9,0.10992400348186493,0.38664811849594116,0,0.06927499920129776,0.8581362962722778,0,0.03405800089240074,0.8636995553970337,0,-0.0036689999978989363,0.2892906963825226,0,-0.0038759999442845583,0.31710708141326904,0,0,
residual,25,10,0.4350590109825134,0.9902642369270325,1,0.031890999525785446,0.6870653629302979,0,0.02334599941968918,0.6898469924926758,0,-0.03346100077033043,0.1001390814781189,0,-0.036486998200416565,0.05702364444732666,0,1,prev_token
residual,25,11,0.07049600034952164,0.015299026854336262,0,0.6484379768371582,0.9847009778022766,0,0.02145400084555149,0.6564673185348511,0,0.02875800058245659,0.8191933035850525,0,-0.012489999644458294,0.17107093334197998,0,0,
residual,25,12,0.0811770036816597,0.18080668151378632,0,0.1440429985523224,0.9318497776985168,0,0.03912400081753731,0.9068149924278259,0,0.029937999323010445,0.830319881439209,0,0.03147299960255623,0.924895703792572,0,0,
residual,25,13,0.10009799897670746,0.3268428444862366,0,0.009087000042200089,0.25730180740356445,0,0.013686999678611755,0.42420026659965515,0,-0.0016139999497681856,0.32406118512153625,0,0.009120999835431576,0.7524339556694031,0,0,
residual,25,14,0.07495100051164627,0.10152990370988846,0,0.01711999997496605,0.42698192596435547,0,0.02502400055527687,0.7190542221069336,0,-0.004077000077813864,0.2767733037471771,0,0.008747000247240067,0.7440890073776245,0,0,
residual,25,15,0.10095199942588806,0.3379693925380707,0,0.01644900068640709,0.4102920591831207,0,0.006130000110715628,0.21974965929985046,0,-0.0033760000951588154,0.2990264296531677,0,-0.0014680000022053719,0.40472880005836487,0,0,
residual,25,16,0.21020500361919403,0.8803894519805908,0,0.0412600003182888,0.7496522665023804,0,0.033385999500751495,0.851182222366333,0,0.017260000109672546,0.731571614742279,0,-0.026114000007510185,0.08344923704862595,0,0,
residual,25,17,0.1496579945087433,0.6133518815040588,0,0.03649900108575821,0.7218359112739563,0,0.02262900024652481,0.6717663407325745,0,-0.005501999985426664,0.25312933325767517,0,-0.042899999767541885,0.05006954073905945,0,0,
residual,25,18,0.14111299812793732,0.5605006814002991,0,0.08911100029945374,0.8915159702301025,0,0.0564269982278347,0.9596661925315857,0,-0.012152000330388546,0.19888734817504883,0,-0.006963000167161226,0.25312933325767517,0,0,
residual,25,19,0.14038099348545074,0.5563282370567322,0,0.10455299913883209,0.9137691259384155,0,0.033295001834630966,0.8484005331993103,0,-0.04214499890804291,0.07371348887681961,0,0.009236999787390232,0.7579972147941589,0,0,
residual,26,0,0.0720210000872612,0.03894297778606415,0,0.6113280057907104,0.9805285334587097,0,0.0045010000467300415,0.1738525778055191,0,0.0011289999820291996,0.4325452148914337,0,-0.0001630000042496249,0.46175244450569153,0,0,
residual,26,1,0.08172599971294403,0.1849791407585144,0,0.30542001128196716,0.9527121186256409,0,0.024322999641299248,0.7079277038574219,0,0.09633400291204453,0.9610570073127747,0,-0.031259000301361084,0.07232267409563065,0,0,
residual,26,2,0.09124799817800522,0.25730180740356445,0,0.2773439884185791,0.9471487998962402,0,0.020232999697327614,0.6230876445770264,0,0.00784900039434433,0.6008344888687134,0,0.009305999614298344,0.7621696591377258,0,0,
residual,26,3,0.11370799690485,0.4033379554748535,0,0.07635500282049179,0.8762169480323792,0,0.04843100160360336,0.9429763555526733,0,0.0011439999798312783,0.4339360296726227,0,-0.005547999870032072,0.2851182222366333,0,0,
residual,26,4,0.13574199378490448,0.5382475852966309,0,0.05679300054907799,0.8205841183662415,0,0.028564000502228737,0.7719054222106934,0,-0.0029849999118596315,0.3031988739967346,0,0.011792000383138657,0.7941585779190063,0,0,
residual,26,5,0.08007799834012985,0.17246174812316895,0,0.09570299834012985,0.8998609185218811,0,0.028869999572634697,0.7760778665542603,0,-3.9999998989515007e-05,0.37969401478767395,0,0.004958000034093857,0.6703755259513855,0,0,
residual,26,6,0.08123800158500671,0.18219749629497528,0,0.1744379997253418,0.9360222816467285,0,0.01558700017631054,0.48261475563049316,0,0.00279000005684793,0.4784422814846039,0,0.001028000027872622,0.5173852443695068,0,0,
residual,26,7,0.09258999675512314,0.27260082960128784,0,0.03454599902033806,0.7093185186386108,0,0.030517999082803726,0.8191933035850525,0,-0.0005029999883845448,0.3630041778087616,0,-0.002988999942317605,0.34631431102752686,0,0,
residual,26,8,0.07415799796581268,0.08623087406158447,0,0.055358998477458954,0.8164116740226746,0,0.017333999276161194,0.5424200296401978,0,0.050188999623060226,0.9123783111572266,0,0.007319000083953142,0.7218359112739563,0,0,
residual,26,9,0.07849100232124329,0.15299026668071747,0,0.08929400146007538,0.8942976593971252,0,0.0468440018594265,0.9388039112091064,0,0.021918000653386116,0.7774686813354492,0,0.010305999778211117,0.7719054222106934,0,0,
residual,26,10,0.12768599390983582,0.49095967411994934,0,0.03372199833393097,0.7037551999092102,0,0.024170000106096268,0.7051460146903992,0,0.1640540063381195,0.9819193482398987,0,-0.011756000109016895,0.18219749629497528,0,0,
residual,26,11,0.1419679969549179,0.5674548149108887,0,0.07604999840259552,0.8734353184700012,0,0.05093400180339813,0.9471487998962402,0,0.0056130001321434975,0.561891496181488,0,0.00040499999886378646,0.4923504889011383,0,0,
residual,26,12,0.10986299812793732,0.3852573037147522,0,0.05572500079870224,0.8191933035850525,0,0.03674300014972687,0.8859527111053467,0,-0.007323999889194965,0.2406119555234909,0,0.04425700008869171,0.9624478220939636,0,0,
residual,26,13,0.07891800254583359,0.15994437038898468,0,0.03347799926996231,0.7009735703468323,0,0.02137799933552742,0.6495131850242615,0,-0.00036299999919719994,0.36856746673583984,0,0.001509999972768128,0.5424200296401978,0,0,
residual,26,14,0.12402299791574478,0.4673157036304474,0,0.057312000542879105,0.8261474370956421,0,0.02502400055527687,0.7204450368881226,0,0.05812700092792511,0.924895703792572,0,-0.1518069952726364,0.012517385184764862,0,0,
residual,26,15,0.0720210000872612,0.037552155554294586,0,0.5810549855232239,0.976356029510498,0,0.016891000792384148,0.5312934517860413,0,0.004860999993979931,0.5382475852966309,0,-0.002546000061556697,0.3602225184440613,0,0,
residual,26,16,0.07409700006246567,0.08344923704862595,0,0.5585939884185791,0.9721835851669312,0,0.019043000414967537,0.5952712297439575,0,0.006907999981194735,0.5827538371086121,0,0.013098999857902527,0.8122392296791077,0,0,
residual,26,17,0.07513400167226791,0.10570236295461655,0,0.022690000012516975,0.5535466074943542,0,0.029265999794006348,0.7955493927001953,0,0.006430000066757202,0.5771905183792114,0,-0.00030399998649954796,0.4561891555786133,0,0,
residual,26,18,0.09710700064897537,0.30598053336143494,0,0.01413699984550476,0.3630041778087616,0,0.02137799933552742,0.6536856889724731,0,-0.0001939999929163605,0.3741307258605957,0,-0.012013000436127186,0.1738525778055191,0,0,
residual,26,19,0.08868400007486343,0.23643949627876282,0,0.6489260196685791,0.9860917925834656,0,0.005417000036686659,0.20305980741977692,0,0.01462399959564209,0.6912378072738647,0,-0.06948400288820267,0.030598053708672523,0,0,
residual,27,0,0.0785520002245903,0.15438108146190643,0,0.01840200088918209,0.4603615999221802,0,0.019043000414967537,0.5938804149627686,0,0.005222999956458807,0.5479832887649536,0,-0.001323999953456223,0.4116829037666321,0,0,
residual,27,1,0.09326200187206268,0.2781641185283661,0,0.038665998727083206,0.734353244304657,0,0.034942999482154846,0.8748261332511902,0,0.004420999903231859,0.5285118222236633,0,-0.0053889998234808445,0.28789985179901123,0,0,
residual,27,2,0.08911100029945374,0.23922114074230194,0,0.010857000015676022,0.30180805921554565,0,0.010223000310361385,0.3254520297050476,0,-0.00014699999883305281,0.376912385225296,0,-0.0031169999856501818,0.33936023712158203,0,0,
residual,27,3,0.1402589976787567,0.5549374222755432,0,0.04147300124168396,0.7510431408882141,0,0.02780199982225895,0.7621696591377258,0,0.016023000702261925,0.7121001482009888,0,-0.001142999972216785,0.415855348110199,0,0,
residual,27,4,0.07495100051164627,0.1001390814781189,0,0.7675780057907104,0.9916550517082214,1,0.002652999944984913,0.13073714077472687,0,0.024461999535560608,0.7969402074813843,0,-0.009134000167250633,0.21279555559158325,0,1,induction
residual,27,5,0.14160199463367462,0.5646731853485107,0,0.04592899978160858,0.7816411852836609,0,0.02087399922311306,0.6369958519935608,0,-0.004662000108510256,0.2712100148200989,0,0.005535000003874302,0.6912378072738647,0,0,
residual,27,6,0.11346399784088135,0.40194714069366455,0,0.07220499962568283,0.8650904297828674,0,0.04257199913263321,0.9193323850631714,0,0.0027620000764727592,0.47566065192222595,0,0.0007719999994151294,0.510431170463562,0,0,
residual,27,7,0.14355500042438507,0.5785813927650452,0,0.02597000077366829,0.6161335110664368,0,0.0098879998549819,0.31293463706970215,0,-0.003659999929368496,0.29068151116371155,0,-0.005950999911874533,0.27260082960128784,0,0,
residual,27,8,0.0720829963684082,0.04172461852431297,0,0.008918999694287777,0.2545201778411865,0,0.00761000020429492,0.2545201778411865,0,0.0038999998942017555,0.5146036148071289,0,0.004397999960929155,0.6522948741912842,0,0,
residual,27,9,0.07922399789094925,0.16550764441490173,0,0.024886999279260635,0.5966620445251465,0,0.027282999828457832,0.755215585231781,0,0.0006419999990612268,0.41724616289138794,0,-0.007182000204920769,0.24617524445056915,0,0,
residual,27,10,0.16027800738811493,0.681502103805542,0,0.0594480000436306,0.8372740149497986,0,0.01523599959909916,0.47148817777633667,0,-0.014557999558746815,0.17941585183143616,0,-0.0074269999749958515,0.23783032596111298,0,0,
residual,27,11,0.10223399847745895,0.35048678517341614,0,0.03411899879574776,0.7079277038574219,0,0.01196299958974123,0.3741307258605957,0,0.03700900077819824,0.8636995553970337,0,-0.4514159858226776,0.0027816412039101124,0,0,
residual,27,12,0.10711699724197388,0.3671766221523285,0,0.013069000095129013,0.3365785777568817,0,0.017775999382138252,0.5535466074943542,0,-0.001706999959424138,0.3226703703403473,0,0.01145699992775917,0.7872044444084167,0,0,
